Time,DIN1,DIN2,DIN3,DIN4,DIN5,DIN6,DIN7,DIN8,DOUT0,DOUT1,DOUT2,DOUT3, DOUT4, DOUT5, DOUT6, DOUT7, AIN0, AIN1,AIN2,AIN3,AOUT0, INPOS0, TARPOS0, CURPOS0, CURVEL0
3279144,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.199853,0.178095,0.000000,1,450.00,450.00,360.00,779.65
3279256,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.180513,0.190183,0.000000,1,450.00,450.00,360.00,780.01
3279358,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.206300,0.177289,0.000000,1,450.00,450.00,360.00,780.17
3279450,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.212747,0.177289,0.000000,1,450.00,450.00,360.00,782.09
3279542,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.199853,0.177289,0.000000,1,450.00,450.00,360.00,784.06
3279654,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.197436,0.176484,0.000000,1,450.00,450.00,360.00,786.02
3279756,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.188571,0.190989,0.000000,1,450.00,450.00,360.00,788.33
3279848,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,790.24
3279940,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.224835,0.177289,0.000000,1,450.00,450.00,360.00,792.31
3280052,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.198242,0.176484,0.000000,1,450.00,450.00,360.00,794.37
3280154,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.206300,0.177289,0.000000,1,450.00,450.00,360.00,796.44
3280246,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.176484,0.188571,0.000000,1,450.00,450.00,360.00,798.44
3280358,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.203077,0.178095,0.000000,1,450.00,450.00,360.00,800.45
3280460,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190989,0.216777,0.178095,0.000000,1,450.00,450.00,360.00,802.37
3280552,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.206300,0.178095,0.000000,1,450.00,450.00,360.00,804.46
3280644,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,806.52
3280756,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.186960,0.190183,0.000000,1,450.00,450.00,360.00,808.53
3280858,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.197436,0.176484,0.000000,1,450.00,450.00,360.00,810.82
3280950,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.219194,0.178095,0.000000,1,450.00,450.00,360.00,812.88
3281052,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.196630,0.178095,0.000000,1,450.00,450.00,360.00,815.07
3281154,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.203883,0.177289,0.000000,1,450.00,450.00,360.00,817.20
3281256,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.182125,0.190183,0.000000,1,450.00,450.00,360.00,819.44
3281348,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.199853,0.175678,0.000000,1,450.00,450.00,360.00,821.61
3281450,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.212747,0.178095,0.000000,1,450.00,450.00,360.00,823.81
3281562,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.198242,0.175678,0.000000,1,450.00,450.00,360.00,826.20
3281654,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.198242,0.175678,0.000000,1,450.00,450.00,360.00,828.55
3281746,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.183736,0.190183,0.000000,1,450.00,450.00,360.00,830.85
3281848,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.193407,0.177289,0.000000,1,450.00,450.00,360.00,833.32
3281940,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.224835,0.180513,0.000000,1,450.00,450.00,360.00,835.38
3282052,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.198242,0.176484,0.000000,1,450.00,450.00,360.00,836.25
3282154,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.198242,0.178901,0.000000,0,0.00,421.20,360.00,836.49
3282246,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.183736,0.190989,0.000000,0,0.00,387.90,360.00,836.96
3282338,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.198242,0.177289,0.000000,0,0.00,355.05,360.00,837.50
3282450,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.219194,0.178901,0.000000,0,0.00,314.55,360.00,837.71
3282552,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.198242,0.178095,0.000000,0,0.00,277.65,360.00,838.26
3282644,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.175678,0.000000,0,0.00,244.80,360.00,838.73
3282756,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.181319,0.190183,0.000000,0,0.00,204.30,360.00,839.09
3282858,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.206300,0.178901,0.000000,0,0.00,167.85,360.00,839.53
3282950,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.212747,0.178095,0.000000,0,0.00,134.55,360.00,839.91
3283042,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.199853,0.177289,0.000000,0,0.00,101.25,360.00,840.28
3283154,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.197436,0.174066,0.000000,0,0.00,61.20,360.00,840.59
3283256,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.187766,0.192601,0.000000,0,0.00,24.30,360.00,840.89
3283348,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.192601,0.177289,0.000000,1,0.00,0.00,360.00,841.12
3283449,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.178901,0.000000,1,0.00,0.00,360.00,841.59
3283560,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.217582,0.177289,0.000000,1,0.00,0.00,360.00,842.00
3283651,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.265128,0.186960,0.000000,1,0.00,0.00,360.00,842.41
3283752,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.196630,0.178095,0.000000,1,0.00,0.00,360.00,842.68
3283843,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.199853,0.178095,0.000000,1,0.00,0.00,360.00,842.96
3283944,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.193407,0.175678,0.000000,1,0.00,0.00,360.00,843.35
3284055,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.224835,0.180513,0.000000,1,0.00,0.00,360.00,843.65
3284146,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.175678,0.190183,0.000000,1,0.00,0.00,360.00,843.90
3284247,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.198242,0.178095,0.000000,1,0.00,0.00,360.00,844.18
3284338,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.196630,0.177289,0.000000,1,0.00,0.00,360.00,844.47
3284449,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.199853,0.175678,0.000000,1,0.00,0.00,360.00,844.82
3284550,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.192601,0.212747,0.178901,0.000000,1,0.00,0.00,360.00,844.98
3284641,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.260293,0.186154,0.000000,1,0.00,0.00,360.00,845.10
3284742,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.193407,0.175678,0.000000,1,0.00,0.00,360.00,845.35
3284853,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.203077,0.178901,0.000000,1,0.00,0.00,360.00,845.61
3284944,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.177289,0.000000,1,0.00,0.00,360.00,845.78
3285045,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.219194,0.178901,0.000000,1,0.00,0.00,360.00,845.89
3285156,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.186960,0.191795,0.000000,0,450.00,25.20,360.00,846.11
3285258,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.196630,0.178901,0.000000,0,450.00,62.10,360.00,846.29
3285350,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.219194,0.180513,0.000000,0,450.00,94.95,360.00,846.42
3285442,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.191795,0.175678,0.000000,0,450.00,128.25,360.00,846.53
3285554,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203077,0.177289,0.000000,0,450.00,168.75,360.00,846.70
3285646,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.175678,0.190183,0.000000,0,450.00,201.60,360.00,846.84
3285748,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.198242,0.177289,0.000000,0,450.00,238.50,360.00,846.94
3285840,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.216777,0.178901,0.000000,0,450.00,271.35,360.00,847.04
3285952,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.203077,0.177289,0.000000,0,450.00,311.85,360.00,847.16
3286054,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.196630,0.177289,0.000000,0,450.00,348.75,360.00,847.28
3286146,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.182125,0.188571,0.000000,0,450.00,381.60,360.00,847.33
3286238,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.195824,0.177289,0.000000,0,450.00,414.90,360.00,847.43
3286350,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.219194,0.175678,0.000000,1,450.00,450.00,360.00,847.57
3286452,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.196630,0.174066,0.000000,1,450.00,450.00,360.00,847.66
3286544,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.199048,0.174872,0.000000,1,450.00,450.00,360.00,847.75
3286646,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.175678,0.186960,0.000000,1,450.00,450.00,360.00,847.79
3286738,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.203077,0.176484,0.000000,1,450.00,450.00,360.00,847.91
3286850,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.213553,0.178901,0.000000,1,450.00,450.00,360.00,847.94
3286942,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.176484,0.000000,1,450.00,450.00,360.00,848.02
3287044,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.193407,0.176484,0.000000,1,450.00,450.00,360.00,848.12
3287136,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.186960,0.190183,0.000000,1,450.00,450.00,360.00,848.17
3287248,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.177289,0.000000,1,450.00,450.00,360.00,848.29
3287350,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.219194,0.178901,0.000000,1,450.00,450.00,360.00,848.50
3287442,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,851.09
3287534,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203883,0.176484,0.000000,1,450.00,450.00,360.00,852.93
3287646,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.175678,0.190989,0.000000,1,450.00,450.00,360.00,855.18
3287748,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.198242,0.176484,0.000000,1,450.00,450.00,360.00,857.20
3287840,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.216777,0.178095,0.000000,1,450.00,450.00,360.00,859.57
3287952,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.202271,0.178095,0.000000,1,450.00,450.00,360.00,861.31
3288044,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.191795,0.177289,0.000000,1,450.00,450.00,360.00,863.52
3288146,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182125,0.190183,0.000000,1,450.00,450.00,360.00,865.63
3288238,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.195824,0.176484,0.000000,1,450.00,450.00,360.00,867.76
3288340,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.224029,0.177289,0.000000,1,450.00,450.00,360.00,869.98
3288452,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.196630,0.177289,0.000000,1,450.00,450.00,360.00,872.07
3288544,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.177289,0.000000,1,450.00,450.00,360.00,873.95
3288636,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.180513,0.190183,0.000000,1,450.00,450.00,360.00,876.27
3288748,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.198242,0.178095,0.000000,1,450.00,450.00,360.00,878.33
3288850,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.212747,0.178901,0.000000,1,450.00,450.00,360.00,880.52
3288942,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.199048,0.176484,0.000000,1,450.00,450.00,360.00,882.50
3289044,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,884.85
3289136,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.187766,0.190183,0.000000,1,450.00,450.00,360.00,886.99
3289248,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.177289,0.000000,1,450.00,450.00,360.00,889.38
3289340,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.224029,0.180513,0.000000,1,450.00,450.00,360.00,891.59
3289442,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.177289,0.000000,1,450.00,450.00,360.00,893.98
3289534,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203883,0.176484,0.000000,1,450.00,450.00,360.00,896.46
3289646,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.175678,0.190989,0.000000,1,450.00,450.00,360.00,898.78
3289738,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203077,0.178095,0.000000,1,450.00,450.00,360.00,901.13
3289840,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.217582,0.177289,0.000000,1,450.00,450.00,360.00,903.83
3289932,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203883,0.177289,0.000000,1,450.00,450.00,360.00,905.61
3290044,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.193407,0.176484,0.000000,1,450.00,450.00,360.00,905.65
3290146,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.175678,0.186960,0.000000,0,0.00,432.00,360.00,906.08
3290238,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.203077,0.175678,0.000000,0,0.00,398.70,360.00,906.53
3290330,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.211941,0.175678,0.000000,0,0.00,365.85,360.00,906.93
3290442,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.196630,0.172454,0.000000,0,0.00,325.35,360.00,907.30
3290544,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.174872,0.000000,0,0.00,288.45,360.00,907.78
3290636,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.186960,0.189377,0.000000,0,0.00,255.60,360.00,908.30
3290748,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.191795,0.177289,0.000000,0,0.00,215.10,360.00,908.79
3290850,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.219194,0.178095,0.000000,0,0.00,178.65,360.00,909.20
3290942,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.175678,0.000000,0,0.00,145.35,360.00,909.64
3291034,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203883,0.175678,0.000000,0,0.00,112.05,360.00,910.09
3291146,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.175678,0.190989,0.000000,0,0.00,72.00,360.00,910.48
3291248,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199048,0.176484,0.000000,0,0.00,35.10,360.00,910.95
3291340,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.215971,0.177289,0.000000,0,0.00,2.25,360.00,911.25
3291441,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.261099,0.186960,0.000000,1,0.00,0.00,360.00,911.78
3291552,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.197436,0.175678,0.000000,1,0.00,0.00,360.00,912.25
3291643,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.176484,0.000000,1,0.00,0.00,360.00,912.55
3291744,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.177289,0.000000,1,0.00,0.00,360.00,912.86
3291835,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.225641,0.177289,0.000000,1,0.00,0.00,360.00,913.26
3291936,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.180513,0.190989,0.000000,1,0.00,0.00,360.00,913.51
3292047,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.176484,0.000000,1,0.00,0.00,360.00,913.85
3292138,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.196630,0.175678,0.000000,1,0.00,0.00,360.00,914.09
3292239,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203883,0.177289,0.000000,1,0.00,0.00,360.00,914.34
3292330,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.212747,0.176484,0.000000,1,0.00,0.00,360.00,914.67
