Time,DIN1,DIN2,DIN3,DIN4,DIN5,DIN6,DIN7,DIN8,DOUT0,DOUT1,DOUT2,DOUT3, DOUT4, DOUT5, DOUT6, DOUT7, AIN0, AIN1,AIN2,AIN3,AOUT0, INPOS0, TARPOS0, CURPOS0, CURVEL0
3512206,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.183736,0.190183,0.000000,0,450.00,348.75,360.00,771.61
3512308,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.176484,0.000000,0,450.00,385.65,360.00,771.64
3512400,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.225641,0.179707,0.000000,0,450.00,418.50,360.00,771.68
3512512,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.198242,0.176484,0.000000,1,450.00,450.00,360.00,771.71
3512604,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.199853,0.177289,0.000000,1,450.00,450.00,360.00,771.74
3512706,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.177289,0.190183,0.000000,1,450.00,450.00,360.00,771.77
3512798,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.206300,0.177289,0.000000,1,450.00,450.00,360.00,771.80
3512910,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.213553,0.178901,0.000000,1,450.00,450.00,360.00,771.83
3513002,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.177289,0.000000,1,450.00,450.00,360.00,771.86
3513104,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.195018,0.176484,0.000000,1,450.00,450.00,360.00,771.90
3513196,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.188571,0.190989,0.000000,1,450.00,450.00,360.00,771.93
3513308,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.176484,0.000000,1,450.00,450.00,360.00,771.97
3513410,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.220806,0.176484,0.000000,1,450.00,450.00,360.00,772.01
3513502,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.195018,0.177289,0.000000,1,450.00,450.00,360.00,773.19
3513604,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.178901,0.000000,1,450.00,450.00,360.00,775.81
3513706,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.177289,0.190183,0.000000,1,450.00,450.00,360.00,777.72
3513808,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.176484,0.000000,1,450.00,450.00,360.00,779.65
3513900,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.217582,0.178095,0.000000,1,450.00,450.00,360.00,782.20
3514002,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.199853,0.178901,0.000000,1,450.00,450.00,360.00,784.06
3514104,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.193407,0.176484,0.000000,1,450.00,450.00,360.00,786.55
3514206,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.183736,0.190989,0.000000,1,450.00,450.00,360.00,788.07
3514298,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.176484,0.000000,1,450.00,450.00,360.00,790.70
3514400,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.225641,0.180513,0.000000,1,450.00,450.00,360.00,792.61
3514512,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.199853,0.177289,0.000000,1,450.00,450.00,360.00,794.81
3514604,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.199853,0.176484,0.000000,1,450.00,450.00,360.00,796.87
3514696,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.182125,0.189377,0.000000,1,450.00,450.00,360.00,799.05
3514798,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.206300,0.178095,0.000000,1,450.00,450.00,360.00,801.16
3514910,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.214359,0.178095,0.000000,1,450.00,450.00,360.00,803.25
3515002,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.201465,0.177289,0.000000,1,450.00,450.00,360.00,805.22
3515104,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.193407,0.178095,0.000000,1,450.00,450.00,360.00,807.37
3515196,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.188571,0.192601,0.000000,1,450.00,450.00,360.00,809.46
3515308,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.195018,0.175678,0.000000,1,450.00,450.00,360.00,811.74
3515400,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.225641,0.179707,0.000000,1,450.00,450.00,360.00,813.97
3515502,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.193407,0.178095,0.000000,1,450.00,450.00,360.00,816.20
3515594,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.178901,0.000000,1,450.00,450.00,360.00,818.57
3515706,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.178095,0.190183,0.000000,1,450.00,450.00,360.00,821.13
3515808,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.201465,0.178095,0.000000,1,450.00,450.00,360.00,823.20
3515900,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.217582,0.178901,0.000000,1,450.00,450.00,360.00,826.04
3515992,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.178901,0.000000,1,450.00,450.00,360.00,828.54
3516104,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.195018,0.175678,0.000000,1,450.00,450.00,360.00,830.02
3516206,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.184542,0.191795,0.000000,1,450.00,450.00,360.00,830.30
3516298,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.179707,0.000000,0,0.00,432.00,360.00,830.60
3516400,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.219194,0.180513,0.000000,0,0.00,395.10,360.00,831.42
3516502,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.201465,0.176484,0.000000,0,0.00,358.20,360.00,831.89
3516604,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.178095,0.000000,0,0.00,321.75,360.00,832.37
3516696,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.189377,0.192601,0.000000,0,0.00,288.45,360.00,832.90
3516798,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.198242,0.178901,0.000000,0,0.00,252.00,360.00,833.17
3516910,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.220806,0.178901,0.000000,0,0.00,211.50,360.00,833.63
3517002,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.178095,0.000000,0,0.00,178.20,360.00,834.15
3517094,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.178901,0.000000,0,0.00,145.35,360.00,834.63
3517196,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182125,0.191795,0.000000,0,0.00,108.45,360.00,834.99
3517308,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.200659,0.175678,0.000000,0,0.00,68.40,360.00,835.34
3517400,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.219194,0.177289,0.000000,0,0.00,35.10,360.00,835.77
3517502,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.177289,0.000000,1,0.00,0.00,360.00,836.29
3517593,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.197436,0.177289,0.000000,1,0.00,0.00,360.00,837.01
3517704,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.200659,0.177289,0.000000,1,0.00,0.00,360.00,837.38
3517805,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.212747,0.180513,0.000000,1,0.00,0.00,360.00,837.72
3517896,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.188571,0.193407,0.000000,1,0.00,0.00,360.00,838.03
3517997,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.197436,0.177289,0.000000,1,0.00,0.00,360.00,838.41
3518108,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.178095,0.000000,1,0.00,0.00,360.00,838.89
3518199,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.178095,0.000000,1,0.00,0.00,360.00,839.23
3518300,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.224029,0.181319,0.000000,1,0.00,0.00,360.00,839.43
3518391,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.258681,0.186154,0.000000,1,0.00,0.00,360.00,839.81
3518502,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.199853,0.178095,0.000000,1,0.00,0.00,360.00,840.11
3518603,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.178095,0.000000,1,0.00,0.00,360.00,840.37
3518694,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.178901,0.000000,1,0.00,0.00,360.00,840.54
3518795,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.217582,0.178095,0.000000,1,0.00,0.00,360.00,840.67
3518906,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182930,0.191795,0.000000,1,0.00,0.00,360.00,840.98
3518997,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.198242,0.178095,0.000000,1,0.00,0.00,360.00,841.26
3519098,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.204689,0.178901,0.000000,1,0.00,0.00,360.00,841.41
3519189,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.177289,0.000000,1,0.00,0.00,360.00,841.55
3519310,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.212747,0.178901,0.000000,0,450.00,18.00,360.00,841.79
3519402,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.193407,0.199853,0.178095,0.000000,0,450.00,51.30,360.00,842.00
3519494,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.197436,0.175678,0.000000,0,450.00,84.15,360.00,842.11
3519596,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.188571,0.190989,0.000000,0,450.00,121.05,360.00,842.23
3519708,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.178901,0.000000,0,450.00,161.10,360.00,842.41
3519800,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.226447,0.182125,0.000000,0,450.00,194.40,360.00,842.56
3519892,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.177289,0.000000,0,450.00,227.70,360.00,842.68
3519994,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.177289,0.000000,0,450.00,264.15,360.00,842.80
3520106,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.177289,0.191795,0.000000,0,450.00,304.65,360.00,842.93
3520198,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.179707,0.000000,0,450.00,337.50,360.00,843.07
3520290,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.212747,0.178901,0.000000,0,450.00,370.80,360.00,843.16
3520392,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.177289,0.000000,0,450.00,407.70,360.00,843.23
3520504,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.178095,0.000000,0,450.00,447.75,360.00,843.33
3520596,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.188571,0.193407,0.000000,1,450.00,450.00,360.00,843.43
3520698,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.177289,0.000000,1,450.00,450.00,360.00,843.50
3520790,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.220000,0.178901,0.000000,1,450.00,450.00,360.00,843.54
3520902,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.194212,0.177289,0.000000,1,450.00,450.00,360.00,843.59
3521004,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.177289,0.000000,1,450.00,450.00,360.00,843.62
3521096,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.180513,0.190183,0.000000,1,450.00,450.00,360.00,843.65
3521188,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.199853,0.176484,0.000000,1,450.00,450.00,360.00,843.92
3521300,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.219194,0.180513,0.000000,1,450.00,450.00,360.00,843.99
3521402,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.200659,0.177289,0.000000,1,450.00,450.00,360.00,844.07
3521494,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.177289,0.000000,1,450.00,450.00,360.00,844.37
3521586,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182930,0.189377,0.000000,1,450.00,450.00,360.00,846.28
3521688,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,848.31
3521800,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.224029,0.180513,0.000000,1,450.00,450.00,360.00,850.32
3521892,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.198242,0.176484,0.000000,1,450.00,450.00,360.00,852.85
3521994,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.206300,0.178901,0.000000,1,450.00,450.00,360.00,854.95
3522086,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.175678,0.184542,0.000000,1,450.00,450.00,360.00,857.18
3522198,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.203077,0.178095,0.000000,1,450.00,450.00,360.00,859.19
3522290,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.211941,0.177289,0.000000,1,450.00,450.00,360.00,861.52
3522392,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.178901,0.000000,1,450.00,450.00,360.00,863.61
3522484,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.176484,0.000000,1,450.00,450.00,360.00,865.92
3522596,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.186960,0.191795,0.000000,1,450.00,450.00,360.00,867.91
3522698,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.176484,0.000000,1,450.00,450.00,360.00,870.02
3522790,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.220000,0.178095,0.000000,1,450.00,450.00,360.00,872.11
3522902,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,874.28
3522994,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.206300,0.178095,0.000000,1,450.00,450.00,360.00,876.43
3523096,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182125,0.190989,0.000000,1,450.00,450.00,360.00,878.68
3523188,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.199853,0.177289,0.000000,1,450.00,450.00,360.00,880.78
3523300,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.219194,0.180513,0.000000,1,450.00,450.00,360.00,883.20
3523392,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.177289,0.000000,1,450.00,450.00,360.00,885.50
3523494,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.199853,0.178095,0.000000,1,450.00,450.00,360.00,887.82
3523586,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.183736,0.190183,0.000000,1,450.00,450.00,360.00,890.25
3523698,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.198242,0.178095,0.000000,1,450.00,450.00,360.00,892.65
3523800,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.225641,0.178901,0.000000,1,450.00,450.00,360.00,895.07
3523892,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.178901,0.000000,1,450.00,450.00,360.00,897.73
3523984,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.200659,0.176484,0.000000,1,450.00,450.00,360.00,900.07
3524096,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182125,0.190989,0.000000,1,450.00,450.00,360.00,902.16
3524198,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.178095,0.000000,1,450.00,450.00,360.00,902.48
3524290,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.219194,0.178901,0.000000,0,0.00,442.80,360.00,902.59
3524382,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.195018,0.176484,0.000000,0,0.00,409.50,360.00,903.23
3524494,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.178095,0.000000,0,0.00,369.45,360.00,903.67
3524596,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182930,0.190183,0.000000,0,0.00,332.55,360.00,903.88
3524688,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.199853,0.175678,0.000000,0,0.00,299.70,360.00,904.49
3524790,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.212747,0.178095,0.000000,0,0.00,262.80,360.00,904.86
3524902,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.200659,0.176484,0.000000,0,0.00,222.30,360.00,905.26
3524994,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199048,0.177289,0.000000,0,0.00,189.45,360.00,905.69
3525086,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.183736,0.189377,0.000000,0,0.00,156.15,360.00,906.15
3525188,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.176484,0.000000,0,0.00,119.70,360.00,906.59
3525300,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.226447,0.178901,0.000000,0,0.00,79.20,360.00,907.13
3525392,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.177289,0.000000,0,0.00,45.90,360.00,907.55
3525484,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.199853,0.175678,0.000000,0,0.00,13.05,360.00,907.95
3525586,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.177289,0.190183,0.000000,1,0.00,0.00,360.00,908.50
3525697,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.177289,0.000000,1,0.00,0.00,360.00,908.94
3525788,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.174872,0.000000,1,0.00,0.00,360.00,909.26
3525889,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.175678,0.000000,1,0.00,0.00,360.00,909.59
3525980,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.219194,0.178901,0.000000,1,0.00,0.00,360.00,909.87
3526091,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.193407,0.265934,0.182125,0.000000,1,0.00,0.00,360.00,910.32
3526192,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.178901,0.000000,1,0.00,0.00,360.00,910.65
3526283,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.176484,0.000000,1,0.00,0.00,360.00,910.88
3526384,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.193407,0.177289,0.000000,1,0.00,0.00,360.00,911.12
3526495,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.225641,0.179707,0.000000,1,0.00,0.00,360.00,911.45
